# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database may not 
# have received Director's approval.  Any such data values are qualified as provisional and 
# are subject to revision.  Provisional data are released on the condition that neither the 
# USGS nor the United States Government may be held liable for any damages resulting from its use.
#  Go to http://help.waterdata.usgs.gov/policies/provisional-data-statement for more information.
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2022-02-24 18:07:02 -05:00	(nadww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 12092000 PUYALLUP RIVER NEAR ELECTRON, WA
# -----------------------------------------------------------------------------------
#
# TS_ID - An internal number representing a time series.
#
# Data provided for site 12092000
#    TS_ID       Parameter Description
#    150830      00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
#
agency_cd	site_no	datetime	tz_cd	Flux	Letter
USGS	12092000	2021-05-17 18:45	PDT	852	A
USGS	12092000	2021-05-17 19:00	PDT	852	A
USGS	12092000	2021-05-17 19:15	PDT	843	A
USGS	12092000	2021-05-17 19:30	PDT	861	A
USGS	12092000	2021-05-17 19:45	PDT	869	A
USGS	12092000	2021-05-17 20:00	PDT	843	A
USGS	12092000	2021-05-17 20:15	PDT	861	A
USGS	12092000	2021-05-17 20:30	PDT	843	A
USGS	12092000	2021-05-17 20:45	PDT	843	A
USGS	12092000	2021-05-17 21:00	PDT	852	A
USGS	12092000	2021-05-17 21:15	PDT	827	A
USGS	12092000	2021-05-17 21:30	PDT	852	A
USGS	12092000	2021-05-17 21:45	PDT	852	A
USGS	12092000	2021-05-17 22:00	PDT	852	A
USGS	12092000	2021-05-17 22:15	PDT	861	A
USGS	12092000	2021-05-17 22:30	PDT	835	A
USGS	12092000	2021-05-17 22:45	PDT	878	A
USGS	12092000	2021-05-17 23:00	PDT	869	A
USGS	12092000	2021-05-17 23:15	PDT	835	A
USGS	12092000	2021-05-17 23:30	PDT	852	A
USGS	12092000	2021-05-17 23:45	PDT	861	A
USGS	12092000	2021-05-18 00:00	PDT	887	A
USGS	12092000	2021-05-18 00:15	PDT	861	A
USGS	12092000	2021-05-18 00:30	PDT	878	A
USGS	12092000	2021-05-18 00:45	PDT	878	A
USGS	12092000	2021-05-18 01:00	PDT	896	A
USGS	12092000	2021-05-18 01:15	PDT	896	A
USGS	12092000	2021-05-18 01:30	PDT	896	A
USGS	12092000	2021-05-18 01:45	PDT	896	A
USGS	12092000	2021-05-18 02:00	PDT	914	A
USGS	12092000	2021-05-18 02:15	PDT	887	A
USGS	12092000	2021-05-18 02:30	PDT	905	A
USGS	12092000	2021-05-18 02:45	PDT	914	A
USGS	12092000	2021-05-18 03:00	PDT	914	A
USGS	12092000	2021-05-18 03:15	PDT	932	A
USGS	12092000	2021-05-18 03:30	PDT	905	A
USGS	12092000	2021-05-18 03:45	PDT	914	A
USGS	12092000	2021-05-18 04:00	PDT	896	A
USGS	12092000	2021-05-18 04:15	PDT	914	A
USGS	12092000	2021-05-18 04:30	PDT	914	A
USGS	12092000	2021-05-18 04:45	PDT	905	A
USGS	12092000	2021-05-18 05:00	PDT	896	A
USGS	12092000	2021-05-18 05:15	PDT	905	A
USGS	12092000	2021-05-18 05:30	PDT	914	A
USGS	12092000	2021-05-18 05:45	PDT	905	A
USGS	12092000	2021-05-18 06:00	PDT	896	A
USGS	12092000	2021-05-18 06:15	PDT	914	A
USGS	12092000	2021-05-18 06:30	PDT	896	A
USGS	12092000	2021-05-18 06:45	PDT	887	A
USGS	12092000	2021-05-18 07:00	PDT	896	A
USGS	12092000	2021-05-18 07:15	PDT	879	A
USGS	12092000	2021-05-18 07:30	PDT	879	A
USGS	12092000	2021-05-18 07:45	PDT	896	A
USGS	12092000	2021-05-18 08:00	PDT	896	A
USGS	12092000	2021-05-18 08:15	PDT	853	A
USGS	12092000	2021-05-18 08:30	PDT	888	A
USGS	12092000	2021-05-18 08:45	PDT	853	A
USGS	12092000	2021-05-18 09:00	PDT	888	A
USGS	12092000	2021-05-18 09:15	PDT	888	A
USGS	12092000	2021-05-18 09:30	PDT	861	A
USGS	12092000	2021-05-18 09:45	PDT	861	A
USGS	12092000	2021-05-18 10:00	PDT	861	A
USGS	12092000	2021-05-18 10:15	PDT	870	A
USGS	12092000	2021-05-18 10:30	PDT	861	A
USGS	12092000	2021-05-18 10:45	PDT	862	A
USGS	12092000	2021-05-18 11:00	PDT	870	A
USGS	12092000	2021-05-18 11:15	PDT	853	A
USGS	12092000	2021-05-18 11:30	PDT	870	A
USGS	12092000	2021-05-18 11:45	PDT	862	A
USGS	12092000	2021-05-18 12:00	PDT	844	A
USGS	12092000	2021-05-18 12:15	PDT	853	A
USGS	12092000	2021-05-18 12:30	PDT	836	A
USGS	12092000	2021-05-18 12:45	PDT	862	A
USGS	12092000	2021-05-18 13:00	PDT	827	A
USGS	12092000	2021-05-18 13:15	PDT	836	A
USGS	12092000	2021-05-18 13:30	PDT	844	A
USGS	12092000	2021-05-18 13:45	PDT	844	A
USGS	12092000	2021-05-18 14:00	PDT	828	A
USGS	12092000	2021-05-18 14:15	PDT	853	A
USGS	12092000	2021-05-18 14:30	PDT	828	A
USGS	12092000	2021-05-18 14:45	PDT	845	A
USGS	12092000	2021-05-18 15:00	PDT	836	A
USGS	12092000	2021-05-18 15:15	PDT	828	A
USGS	12092000	2021-05-18 15:30	PDT	845	A
USGS	12092000	2021-05-18 15:45	PDT	828	A
USGS	12092000	2021-05-18 16:00	PDT	828	A
USGS	12092000	2021-05-18 16:15	PDT	819	A
USGS	12092000	2021-05-18 16:30	PDT	828	A
USGS	12092000	2021-05-18 16:45	PDT	836	A
USGS	12092000	2021-05-18 17:00	PDT	828	A
USGS	12092000	2021-05-18 17:15	PDT	845	A
USGS	12092000	2021-05-18 17:30	PDT	819	A
USGS	12092000	2021-05-18 17:45	PDT	828	A
USGS	12092000	2021-05-18 18:00	PDT	828	A
USGS	12092000	2021-05-18 18:15	PDT	828	A
USGS	12092000	2021-05-18 18:30	PDT	811	A
USGS	12092000	2021-05-18 18:45	PDT	819	A
USGS	12092000	2021-05-18 19:00	PDT	836	A
USGS	12092000	2021-05-18 19:15	PDT	811	A
USGS	12092000	2021-05-18 19:30	PDT	811	A
USGS	12092000	2021-05-18 19:45	PDT	853	A
USGS	12092000	2021-05-18 20:00	PDT	828	A
USGS	12092000	2021-05-18 20:15	PDT	820	A
USGS	12092000	2021-05-18 20:30	PDT	836	A
USGS	12092000	2021-05-18 20:45	PDT	820	A
USGS	12092000	2021-05-18 21:00	PDT	828	A
USGS	12092000	2021-05-18 21:15	PDT	845	A
USGS	12092000	2021-05-18 21:30	PDT	811	A
USGS	12092000	2021-05-18 21:45	PDT	811	A
USGS	12092000	2021-05-18 22:00	PDT	811	A
USGS	12092000	2021-05-18 22:15	PDT	787	A
USGS	12092000	2021-05-18 22:30	PDT	820	A
USGS	12092000	2021-05-18 22:45	PDT	778	A
USGS	12092000	2021-05-18 23:00	PDT	828	A
USGS	12092000	2021-05-18 23:15	PDT	778	A
USGS	12092000	2021-05-18 23:30	PDT	778	A
USGS	12092000	2021-05-18 23:45	PDT	803	A
USGS	12092000	2021-05-19 00:00	PDT	787	A
USGS	12092000	2021-05-19 00:15	PDT	787	A
USGS	12092000	2021-05-19 00:30	PDT	779	A
USGS	12092000	2021-05-19 00:45	PDT	787	A
USGS	12092000	2021-05-19 01:00	PDT	803	A
USGS	12092000	2021-05-19 01:15	PDT	795	A
USGS	12092000	2021-05-19 01:30	PDT	795	A
USGS	12092000	2021-05-19 01:45	PDT	779	A
USGS	12092000	2021-05-19 02:00	PDT	771	A
USGS	12092000	2021-05-19 02:15	PDT	795	A
USGS	12092000	2021-05-19 02:30	PDT	762	A
USGS	12092000	2021-05-19 02:45	PDT	779	A
USGS	12092000	2021-05-19 03:00	PDT	779	A
USGS	12092000	2021-05-19 03:15	PDT	779	A
USGS	12092000	2021-05-19 03:30	PDT	763	A
USGS	12092000	2021-05-19 03:45	PDT	755	A
USGS	12092000	2021-05-19 04:00	PDT	747	A
USGS	12092000	2021-05-19 04:15	PDT	755	A
USGS	12092000	2021-05-19 04:30	PDT	755	A
USGS	12092000	2021-05-19 04:45	PDT	755	A
USGS	12092000	2021-05-19 05:00	PDT	739	A
USGS	12092000	2021-05-19 05:15	PDT	755	A
USGS	12092000	2021-05-19 05:30	PDT	747	A
USGS	12092000	2021-05-19 05:45	PDT	755	A
USGS	12092000	2021-05-19 06:00	PDT	739	A
USGS	12092000	2021-05-19 06:15	PDT	723	A
USGS	12092000	2021-05-19 06:30	PDT	723	A
USGS	12092000	2021-05-19 06:45	PDT	739	A
USGS	12092000	2021-05-19 07:00	PDT	739	A
USGS	12092000	2021-05-19 07:15	PDT	731	A
USGS	12092000	2021-05-19 07:30	PDT	716	A
USGS	12092000	2021-05-19 07:45	PDT	723	A
USGS	12092000	2021-05-19 08:00	PDT	739	A
USGS	12092000	2021-05-19 08:15	PDT	723	A
USGS	12092000	2021-05-19 08:30	PDT	708	A
USGS	12092000	2021-05-19 08:45	PDT	716	A
USGS	12092000	2021-05-19 09:00	PDT	716	A
USGS	12092000	2021-05-19 09:15	PDT	716	A
USGS	12092000	2021-05-19 09:30	PDT	700	A
USGS	12092000	2021-05-19 09:45	PDT	693	A
USGS	12092000	2021-05-19 10:00	PDT	716	A
USGS	12092000	2021-05-19 10:15	PDT	700	A
USGS	12092000	2021-05-19 10:30	PDT	708	A
USGS	12092000	2021-05-19 10:45	PDT	700	A
USGS	12092000	2021-05-19 11:00	PDT	693	A
USGS	12092000	2021-05-19 11:15	PDT	685	A
USGS	12092000	2021-05-19 11:30	PDT	701	A
USGS	12092000	2021-05-19 11:45	PDT	685	A
USGS	12092000	2021-05-19 12:00	PDT	701	A
USGS	12092000	2021-05-19 12:15	PDT	685	A
USGS	12092000	2021-05-19 12:30	PDT	701	A
USGS	12092000	2021-05-19 12:45	PDT	685	A
USGS	12092000	2021-05-19 13:00	PDT	686	A
USGS	12092000	2021-05-19 13:15	PDT	686	A
USGS	12092000	2021-05-19 13:30	PDT	686	A
USGS	12092000	2021-05-19 13:45	PDT	678	A
USGS	12092000	2021-05-19 14:00	PDT	686	A
USGS	12092000	2021-05-19 14:15	PDT	663	A
USGS	12092000	2021-05-19 14:30	PDT	678	A
USGS	12092000	2021-05-19 14:45	PDT	678	A
USGS	12092000	2021-05-19 15:00	PDT	678	A
USGS	12092000	2021-05-19 15:15	PDT	678	A
USGS	12092000	2021-05-19 15:30	PDT	671	A
USGS	12092000	2021-05-19 15:45	PDT	678	A
USGS	12092000	2021-05-19 16:00	PDT	671	A
USGS	12092000	2021-05-19 16:15	PDT	678	A
USGS	12092000	2021-05-19 16:30	PDT	671	A
USGS	12092000	2021-05-19 16:45	PDT	663	A
USGS	12092000	2021-05-19 17:00	PDT	656	A
USGS	12092000	2021-05-19 17:15	PDT	663	A
USGS	12092000	2021-05-19 17:30	PDT	656	A
USGS	12092000	2021-05-19 17:45	PDT	656	A
USGS	12092000	2021-05-19 18:00	PDT	642	A
USGS	12092000	2021-05-19 18:15	PDT	642	A
USGS	12092000	2021-05-19 18:30	PDT	642	A
USGS	12092000	2021-05-19 18:45	PDT	649	A
USGS	12092000	2021-05-19 19:00	PDT	642	A
USGS	12092000	2021-05-19 19:15	PDT	649	A
USGS	12092000	2021-05-19 19:30	PDT	642	A
USGS	12092000	2021-05-19 19:45	PDT	620	A
USGS	12092000	2021-05-19 20:00	PDT	642	A
USGS	12092000	2021-05-19 20:15	PDT	635	A
USGS	12092000	2021-05-19 20:30	PDT	635	A
USGS	12092000	2021-05-19 20:45	PDT	642	A
USGS	12092000	2021-05-19 21:00	PDT	635	A
USGS	12092000	2021-05-19 21:15	PDT	642	A
USGS	12092000	2021-05-19 21:30	PDT	649	A
USGS	12092000	2021-05-19 21:45	PDT	642	A
USGS	12092000	2021-05-19 22:00	PDT	649	A
USGS	12092000	2021-05-19 22:15	PDT	628	A
USGS	12092000	2021-05-19 22:30	PDT	642	A
USGS	12092000	2021-05-19 22:45	PDT	642	A
USGS	12092000	2021-05-19 23:00	PDT	628	A
USGS	12092000	2021-05-19 23:15	PDT	628	A
USGS	12092000	2021-05-19 23:30	PDT	635	A
USGS	12092000	2021-05-19 23:45	PDT	614	A
USGS	12092000	2021-05-20 00:00	PDT	628	A
USGS	12092000	2021-05-20 00:15	PDT	621	A
USGS	12092000	2021-05-20 00:30	PDT	628	A
USGS	12092000	2021-05-20 00:45	PDT	614	A
USGS	12092000	2021-05-20 01:00	PDT	614	A
USGS	12092000	2021-05-20 01:15	PDT	614	A
USGS	12092000	2021-05-20 01:30	PDT	614	A
USGS	12092000	2021-05-20 01:45	PDT	621	A
USGS	12092000	2021-05-20 02:00	PDT	607	A
USGS	12092000	2021-05-20 02:15	PDT	607	A
USGS	12092000	2021-05-20 02:30	PDT	607	A
USGS	12092000	2021-05-20 02:45	PDT	614	A
USGS	12092000	2021-05-20 03:00	PDT	600	A
USGS	12092000	2021-05-20 03:15	PDT	614	A
USGS	12092000	2021-05-20 03:30	PDT	600	A
USGS	12092000	2021-05-20 03:45	PDT	607	A
USGS	12092000	2021-05-20 04:00	PDT	593	A
USGS	12092000	2021-05-20 04:15	PDT	600	A
USGS	12092000	2021-05-20 04:30	PDT	593	A
USGS	12092000	2021-05-20 04:45	PDT	593	A
USGS	12092000	2021-05-20 05:00	PDT	600	A
USGS	12092000	2021-05-20 05:15	PDT	593	A
USGS	12092000	2021-05-20 05:30	PDT	600	A
USGS	12092000	2021-05-20 05:45	PDT	593	A
USGS	12092000	2021-05-20 06:00	PDT	573	A
USGS	12092000	2021-05-20 06:15	PDT	593	A
USGS	12092000	2021-05-20 06:30	PDT	593	A
USGS	12092000	2021-05-20 06:45	PDT	586	A
USGS	12092000	2021-05-20 07:00	PDT	593	A
USGS	12092000	2021-05-20 07:15	PDT	586	A
USGS	12092000	2021-05-20 07:30	PDT	593	A
USGS	12092000	2021-05-20 07:45	PDT	600	A
USGS	12092000	2021-05-20 08:00	PDT	600	A
USGS	12092000	2021-05-20 08:15	PDT	593	A
USGS	12092000	2021-05-20 08:30	PDT	593	A
USGS	12092000	2021-05-20 08:45	PDT	607	A
USGS	12092000	2021-05-20 09:00	PDT	600	A
USGS	12092000	2021-05-20 09:15	PDT	607	A
USGS	12092000	2021-05-20 09:30	PDT	593	A
USGS	12092000	2021-05-20 09:45	PDT	600	A
USGS	12092000	2021-05-20 10:00	PDT	593	A
USGS	12092000	2021-05-20 10:15	PDT	600	A
USGS	12092000	2021-05-20 10:30	PDT	600	A
USGS	12092000	2021-05-20 10:45	PDT	600	A
USGS	12092000	2021-05-20 11:00	PDT	593	A
USGS	12092000	2021-05-20 11:15	PDT	600	A
USGS	12092000	2021-05-20 11:30	PDT	607	A
USGS	12092000	2021-05-20 11:45	PDT	600	A
USGS	12092000	2021-05-20 12:00	PDT	600	A
USGS	12092000	2021-05-20 12:15	PDT	600	A
USGS	12092000	2021-05-20 12:30	PDT	600	A
USGS	12092000	2021-05-20 12:45	PDT	607	A
USGS	12092000	2021-05-20 13:00	PDT	593	A
USGS	12092000	2021-05-20 13:15	PDT	593	A
USGS	12092000	2021-05-20 13:30	PDT	593	A
USGS	12092000	2021-05-20 13:45	PDT	594	A
USGS	12092000	2021-05-20 14:00	PDT	587	A
USGS	12092000	2021-05-20 14:15	PDT	587	A
USGS	12092000	2021-05-20 14:30	PDT	594	A
USGS	12092000	2021-05-20 14:45	PDT	587	A
USGS	12092000	2021-05-20 15:00	PDT	594	A
USGS	12092000	2021-05-20 15:15	PDT	567	A
USGS	12092000	2021-05-20 15:30	PDT	580	A
USGS	12092000	2021-05-20 15:45	PDT	573	A
USGS	12092000	2021-05-20 16:00	PDT	594	A
USGS	12092000	2021-05-20 16:15	PDT	580	A
USGS	12092000	2021-05-20 16:30	PDT	587	A
USGS	12092000	2021-05-20 16:45	PDT	573	A
USGS	12092000	2021-05-20 17:00	PDT	580	A
USGS	12092000	2021-05-20 17:15	PDT	587	A
USGS	12092000	2021-05-20 17:30	PDT	580	A
USGS	12092000	2021-05-20 17:45	PDT	560	A
USGS	12092000	2021-05-20 18:00	PDT	573	A
USGS	12092000	2021-05-20 18:15	PDT	560	A
USGS	12092000	2021-05-20 18:30	PDT	560	A
USGS	12092000	2021-05-20 18:45	PDT	573	A
USGS	12092000	2021-05-20 19:00	PDT	573	A
USGS	12092000	2021-05-20 19:15	PDT	573	A
USGS	12092000	2021-05-20 19:30	PDT	560	A
USGS	12092000	2021-05-20 19:45	PDT	560	A
USGS	12092000	2021-05-20 20:00	PDT	573	A
USGS	12092000	2021-05-20 20:15	PDT	554	A
USGS	12092000	2021-05-20 20:30	PDT	560	A
USGS	12092000	2021-05-20 20:45	PDT	560	A
USGS	12092000	2021-05-20 21:00	PDT	560	A
USGS	12092000	2021-05-20 21:15	PDT	547	A
USGS	12092000	2021-05-20 21:30	PDT	554	A
USGS	12092000	2021-05-20 21:45	PDT	560	A
USGS	12092000	2021-05-20 22:00	PDT	560	A
USGS	12092000	2021-05-20 22:15	PDT	554	A
USGS	12092000	2021-05-20 22:30	PDT	554	A
USGS	12092000	2021-05-20 22:45	PDT	541	A
USGS	12092000	2021-05-20 23:00	PDT	547	A
USGS	12092000	2021-05-20 23:15	PDT	560	A
USGS	12092000	2021-05-20 23:30	PDT	554	A
USGS	12092000	2021-05-20 23:45	PDT	567	A
USGS	12092000	2021-05-21 00:00	PDT	574	A
USGS	12092000	2021-05-21 00:15	PDT	560	A
USGS	12092000	2021-05-21 00:30	PDT	574	A
USGS	12092000	2021-05-21 00:45	PDT	554	A
USGS	12092000	2021-05-21 01:00	PDT	560	A
USGS	12092000	2021-05-21 01:15	PDT	547	A
USGS	12092000	2021-05-21 01:30	PDT	560	A
USGS	12092000	2021-05-21 01:45	PDT	554	A
USGS	12092000	2021-05-21 02:00	PDT	554	A
USGS	12092000	2021-05-21 02:15	PDT	554	A
USGS	12092000	2021-05-21 02:30	PDT	547	A
USGS	12092000	2021-05-21 02:45	PDT	547	A
USGS	12092000	2021-05-21 03:00	PDT	554	A
USGS	12092000	2021-05-21 03:15	PDT	541	A
USGS	12092000	2021-05-21 03:30	PDT	547	A
USGS	12092000	2021-05-21 03:45	PDT	534	A
USGS	12092000	2021-05-21 04:00	PDT	547	A
USGS	12092000	2021-05-21 04:15	PDT	547	A
USGS	12092000	2021-05-21 04:30	PDT	541	A
USGS	12092000	2021-05-21 04:45	PDT	547	A
USGS	12092000	2021-05-21 05:00	PDT	535	A
USGS	12092000	2021-05-21 05:15	PDT	547	A
USGS	12092000	2021-05-21 05:30	PDT	541	A
USGS	12092000	2021-05-21 05:45	PDT	528	A
USGS	12092000	2021-05-21 06:00	PDT	535	A
USGS	12092000	2021-05-21 06:15	PDT	528	A
USGS	12092000	2021-05-21 06:30	PDT	528	A
USGS	12092000	2021-05-21 06:45	PDT	535	A
USGS	12092000	2021-05-21 07:00	PDT	522	A
USGS	12092000	2021-05-21 07:15	PDT	528	A
USGS	12092000	2021-05-21 07:30	PDT	528	A
USGS	12092000	2021-05-21 07:45	PDT	535	A
USGS	12092000	2021-05-21 08:00	PDT	522	A
USGS	12092000	2021-05-21 08:15	PDT	528	A
USGS	12092000	2021-05-21 08:30	PDT	528	A
USGS	12092000	2021-05-21 08:45	PDT	528	A
USGS	12092000	2021-05-21 09:00	PDT	522	A
USGS	12092000	2021-05-21 09:15	PDT	528	A
USGS	12092000	2021-05-21 09:30	PDT	516	A
USGS	12092000	2021-05-21 09:45	PDT	516	A
USGS	12092000	2021-05-21 10:00	PDT	516	A
USGS	12092000	2021-05-21 10:15	PDT	516	A
USGS	12092000	2021-05-21 10:30	PDT	522	A
USGS	12092000	2021-05-21 10:45	PDT	522	A
USGS	12092000	2021-05-21 11:00	PDT	522	A
USGS	12092000	2021-05-21 11:15	PDT	516	A
USGS	12092000	2021-05-21 11:30	PDT	516	A
USGS	12092000	2021-05-21 11:45	PDT	522	A
USGS	12092000	2021-05-21 12:00	PDT	516	A
USGS	12092000	2021-05-21 12:15	PDT	510	A
USGS	12092000	2021-05-21 12:30	PDT	516	A
USGS	12092000	2021-05-21 12:45	PDT	503	A
USGS	12092000	2021-05-21 13:00	PDT	503	A
USGS	12092000	2021-05-21 13:15	PDT	510	A
USGS	12092000	2021-05-21 13:30	PDT	510	A
USGS	12092000	2021-05-21 13:45	PDT	510	A
USGS	12092000	2021-05-21 14:00	PDT	510	A
USGS	12092000	2021-05-21 14:15	PDT	510	A
USGS	12092000	2021-05-21 14:30	PDT	510	A
USGS	12092000	2021-05-21 14:45	PDT	503	A
USGS	12092000	2021-05-21 15:00	PDT	510	A
USGS	12092000	2021-05-21 15:15	PDT	516	A
USGS	12092000	2021-05-21 15:30	PDT	510	A
USGS	12092000	2021-05-21 15:45	PDT	516	A
USGS	12092000	2021-05-21 16:00	PDT	497	A
USGS	12092000	2021-05-21 16:15	PDT	497	A
USGS	12092000	2021-05-21 16:30	PDT	497	A
USGS	12092000	2021-05-21 16:45	PDT	497	A
USGS	12092000	2021-05-21 17:00	PDT	504	A
USGS	12092000	2021-05-21 17:15	PDT	504	A
USGS	12092000	2021-05-21 17:30	PDT	491	A
USGS	12092000	2021-05-21 17:45	PDT	491	A
USGS	12092000	2021-05-21 18:00	PDT	504	A
USGS	12092000	2021-05-21 18:15	PDT	504	A
USGS	12092000	2021-05-21 18:30	PDT	504	A
USGS	12092000	2021-05-21 18:45	PDT	497	A
USGS	12092000	2021-05-21 19:00	PDT	510	A
USGS	12092000	2021-05-21 19:15	PDT	497	A
USGS	12092000	2021-05-21 19:30	PDT	504	A
USGS	12092000	2021-05-21 19:45	PDT	504	A
USGS	12092000	2021-05-21 20:00	PDT	510	A
USGS	12092000	2021-05-21 20:15	PDT	504	A
USGS	12092000	2021-05-21 20:30	PDT	510	A
USGS	12092000	2021-05-21 20:45	PDT	504	A
USGS	12092000	2021-05-21 21:00	PDT	498	A
USGS	12092000	2021-05-21 21:15	PDT	498	A
USGS	12092000	2021-05-21 21:30	PDT	498	A
USGS	12092000	2021-05-21 21:45	PDT	504	A
USGS	12092000	2021-05-21 22:00	PDT	504	A
USGS	12092000	2021-05-21 22:15	PDT	504	A
USGS	12092000	2021-05-21 22:30	PDT	498	A
USGS	12092000	2021-05-21 22:45	PDT	504	A
USGS	12092000	2021-05-21 23:00	PDT	510	A
USGS	12092000	2021-05-21 23:15	PDT	498	A
USGS	12092000	2021-05-21 23:30	PDT	504	A
USGS	12092000	2021-05-21 23:45	PDT	504	A
USGS	12092000	2021-05-22 00:00	PDT	504	A
USGS	12092000	2021-05-22 00:15	PDT	498	A
USGS	12092000	2021-05-22 00:30	PDT	504	A
USGS	12092000	2021-05-22 00:45	PDT	504	A
USGS	12092000	2021-05-22 01:00	PDT	510	A
USGS	12092000	2021-05-22 01:15	PDT	492	A
USGS	12092000	2021-05-22 01:30	PDT	504	A
USGS	12092000	2021-05-22 01:45	PDT	498	A
USGS	12092000	2021-05-22 02:00	PDT	504	A
USGS	12092000	2021-05-22 02:15	PDT	498	A
USGS	12092000	2021-05-22 02:30	PDT	504	A
USGS	12092000	2021-05-22 02:45	PDT	498	A
USGS	12092000	2021-05-22 03:00	PDT	504	A
USGS	12092000	2021-05-22 03:15	PDT	492	A
USGS	12092000	2021-05-22 03:30	PDT	486	A
USGS	12092000	2021-05-22 03:45	PDT	504	A
USGS	12092000	2021-05-22 04:00	PDT	498	A
USGS	12092000	2021-05-22 04:15	PDT	504	A
USGS	12092000	2021-05-22 04:30	PDT	492	A
USGS	12092000	2021-05-22 04:45	PDT	486	A
USGS	12092000	2021-05-22 05:00	PDT	492	A
USGS	12092000	2021-05-22 05:15	PDT	498	A
USGS	12092000	2021-05-22 05:30	PDT	504	A
USGS	12092000	2021-05-22 05:45	PDT	498	A
USGS	12092000	2021-05-22 06:00	PDT	498	A
USGS	12092000	2021-05-22 06:15	PDT	492	A
USGS	12092000	2021-05-22 06:30	PDT	492	A
USGS	12092000	2021-05-22 06:45	PDT	492	A
USGS	12092000	2021-05-22 07:00	PDT	486	A
USGS	12092000	2021-05-22 07:15	PDT	486	A
USGS	12092000	2021-05-22 07:30	PDT	498	A
USGS	12092000	2021-05-22 07:45	PDT	486	A
USGS	12092000	2021-05-22 08:00	PDT	492	A
USGS	12092000	2021-05-22 08:15	PDT	486	A
USGS	12092000	2021-05-22 08:30	PDT	498	A
USGS	12092000	2021-05-22 08:45	PDT	486	A
USGS	12092000	2021-05-22 09:00	PDT	480	A
USGS	12092000	2021-05-22 09:15	PDT	498	A
USGS	12092000	2021-05-22 09:30	PDT	486	A
USGS	12092000	2021-05-22 09:45	PDT	480	A
USGS	12092000	2021-05-22 10:00	PDT	480	A
USGS	12092000	2021-05-22 10:15	PDT	492	A
USGS	12092000	2021-05-22 10:30	PDT	492	A
USGS	12092000	2021-05-22 10:45	PDT	492	A
USGS	12092000	2021-05-22 11:00	PDT	492	A
USGS	12092000	2021-05-22 11:15	PDT	486	A
USGS	12092000	2021-05-22 11:30	PDT	492	A
USGS	12092000	2021-05-22 11:45	PDT	486	A
USGS	12092000	2021-05-22 12:00	PDT	480	A
USGS	12092000	2021-05-22 12:15	PDT	492	A
USGS	12092000	2021-05-22 12:30	PDT	486	A
USGS	12092000	2021-05-22 12:45	PDT	492	A
USGS	12092000	2021-05-22 13:00	PDT	486	A
USGS	12092000	2021-05-22 13:15	PDT	486	A
USGS	12092000	2021-05-22 13:30	PDT	486	A
USGS	12092000	2021-05-22 13:45	PDT	474	A
USGS	12092000	2021-05-22 14:00	PDT	474	A
USGS	12092000	2021-05-22 14:15	PDT	486	A
USGS	12092000	2021-05-22 14:30	PDT	468	A
USGS	12092000	2021-05-22 14:45	PDT	474	A
USGS	12092000	2021-05-22 15:00	PDT	486	A
USGS	12092000	2021-05-22 15:15	PDT	480	A
USGS	12092000	2021-05-22 15:30	PDT	474	A
USGS	12092000	2021-05-22 15:45	PDT	486	A
USGS	12092000	2021-05-22 16:00	PDT	474	A
USGS	12092000	2021-05-22 16:15	PDT	474	A
USGS	12092000	2021-05-22 16:30	PDT	486	A
USGS	12092000	2021-05-22 16:45	PDT	474	A
USGS	12092000	2021-05-22 17:00	PDT	486	A
USGS	12092000	2021-05-22 17:15	PDT	480	A
USGS	12092000	2021-05-22 17:30	PDT	486	A
USGS	12092000	2021-05-22 17:45	PDT	486	A
USGS	12092000	2021-05-22 18:00	PDT	492	A
USGS	12092000	2021-05-22 18:15	PDT	480	A
USGS	12092000	2021-05-22 18:30	PDT	486	A
USGS	12092000	2021-05-22 18:45	PDT	505	A
USGS	12092000	2021-05-22 19:00	PDT	499	A
USGS	12092000	2021-05-22 19:15	PDT	505	A
USGS	12092000	2021-05-22 19:30	PDT	511	A
USGS	12092000	2021-05-22 19:45	PDT	511	A
USGS	12092000	2021-05-22 20:00	PDT	511	A
USGS	12092000	2021-05-22 20:15	PDT	505	A
USGS	12092000	2021-05-22 20:30	PDT	517	A
USGS	12092000	2021-05-22 20:45	PDT	524	A
USGS	12092000	2021-05-22 21:00	PDT	511	A
USGS	12092000	2021-05-22 21:15	PDT	517	A
USGS	12092000	2021-05-22 21:30	PDT	511	A
USGS	12092000	2021-05-22 21:45	PDT	517	A
USGS	12092000	2021-05-22 22:00	PDT	524	A
USGS	12092000	2021-05-22 22:15	PDT	511	A
USGS	12092000	2021-05-22 22:30	PDT	517	A
USGS	12092000	2021-05-22 22:45	PDT	517	A
USGS	12092000	2021-05-22 23:00	PDT	517	A
